attrition_flag,dependent_count,marital_status,income_category,card_category,credit_limit_NaN,credit_limit,education_level
Attrited Customer,2,Single,Less than $40K,Silver,0,13453.0,High School
Existing Customer,2,Married,Less than $40K,Blue,0,6362.0,Post-Graduate
Existing Customer,2,Married,Less than $40K,Blue,0,2679.0,Unknown
Existing Customer,2,Single,$120K +,Blue,0,4369.0,Graduate
Existing Customer,2,Single,Less than $40K,Blue,0,1721.0,High School
Existing Customer,2,Single,$80K - $120K,Blue,0,2196.0,Unknown
Existing Customer,4,Married,$40K - $60K,Blue,0,2845.0,High School
Existing Customer,2,Single,$120K +,Blue,0,21144.0,Graduate
Attrited Customer,3,Unknown,$120K +,Blue,0,3952.0,College
Existing Customer,2,Married,Less than $40K,Blue,0,3518.0,College
Existing Customer,3,Married,$60K - $80K,Blue,0,17343.0,Uneducated
Existing Customer,3,Married,$80K - $120K,Blue,0,3498.0,Uneducated
Existing Customer,2,Single,$40K - $60K,Blue,0,9121.0,Graduate
Existing Customer,1,Unknown,$120K +,Blue,0,20230.0,High School
Attrited Customer,3,Single,$60K - $80K,Blue,0,15422.0,Graduate
Existing Customer,4,Single,$60K - $80K,Blue,0,9132.0,Graduate
Existing Customer,1,Single,Less than $40K,Blue,0,8054.0,Graduate
Attrited Customer,3,Married,$40K - $60K,Blue,0,1640.0,High School
Existing Customer,3,Married,$80K - $120K,Blue,0,8739.0,Unknown
Attrited Customer,4,Single,$80K - $120K,Blue,0,1818.0,High School
Existing Customer,4,Single,Unknown,Blue,0,24949.0,College
Existing Customer,3,Married,$40K - $60K,Blue,0,3115.0,Unknown
Existing Customer,2,Divorced,$120K +,Blue,0,29695.0,Uneducated
Existing Customer,2,Divorced,$60K - $80K,Blue,0,7261.0,Graduate
Attrited Customer,1,Married,Less than $40K,Blue,0,1621.0,High School
Existing Customer,0,Single,$80K - $120K,Blue,0,33472.0,Unknown
Existing Customer,3,Married,$40K - $60K,Blue,0,11512.0,High School
Existing Customer,0,Unknown,Unknown,Blue,0,12463.0,High School
Existing Customer,2,Married,$60K - $80K,Blue,0,8511.0,Graduate
Existing Customer,5,Single,$60K - $80K,Blue,0,4821.0,Unknown
Existing Customer,2,Unknown,$60K - $80K,Blue,0,2480.0,High School
Existing Customer,4,Married,$120K +,Blue,0,34516.0,High School
Existing Customer,1,Married,$120K +,Blue,0,8596.0,College
Existing Customer,2,Married,$60K - $80K,Blue,0,7223.0,Post-Graduate
Existing Customer,2,Single,$60K - $80K,Blue,0,1629.0,Unknown
Existing Customer,1,Divorced,Unknown,Blue,0,17116.0,Doctorate
Existing Customer,1,Married,$60K - $80K,Blue,0,7216.0,Graduate
Existing Customer,3,Single,$60K - $80K,Silver,0,28397.0,Graduate
Attrited Customer,4,Single,$60K - $80K,Blue,0,13720.0,Graduate
Existing Customer,3,Married,$40K - $60K,Blue,0,7553.0,Graduate
Existing Customer,4,Married,$60K - $80K,Blue,0,2952.0,High School
Existing Customer,3,Unknown,$80K - $120K,Blue,0,11229.0,High School
Existing Customer,3,Married,$40K - $60K,Blue,0,7109.0,High School
Existing Customer,4,Married,$40K - $60K,Blue,0,1862.0,College
Existing Customer,2,Single,$60K - $80K,Blue,0,4511.0,Unknown
Existing Customer,3,Married,$40K - $60K,Blue,0,2533.0,College
Existing Customer,1,Divorced,$120K +,Blue,0,2016.0,Graduate
Attrited Customer,5,Married,$40K - $60K,Blue,0,3893.0,High School
Existing Customer,0,Divorced,$40K - $60K,Blue,0,5530.0,Post-Graduate
Existing Customer,3,Single,Less than $40K,Blue,0,1737.0,High School
Existing Customer,0,Divorced,Unknown,Blue,0,6853.0,Graduate
Existing Customer,2,Divorced,$120K +,Blue,0,34516.0,High School
Existing Customer,2,Single,$40K - $60K,Blue,0,11068.0,Graduate
Existing Customer,2,Married,Less than $40K,Blue,0,5546.0,Unknown
Attrited Customer,0,Married,$60K - $80K,Blue,0,7277.0,College
Existing Customer,3,Single,$40K - $60K,Blue,0,9426.0,Uneducated
Existing Customer,2,Single,$60K - $80K,Blue,0,1594.0,Unknown
Existing Customer,2,Unknown,$80K - $120K,Blue,0,2158.0,Graduate
Existing Customer,3,Single,$40K - $60K,Blue,0,3490.0,Uneducated
Existing Customer,5,Married,Less than $40K,Blue,0,2364.0,Graduate
Existing Customer,2,Married,Unknown,Blue,0,15704.0,Uneducated
Existing Customer,2,Unknown,$60K - $80K,Blue,0,18253.0,Graduate
Existing Customer,4,Married,Less than $40K,Blue,0,3696.0,High School
Existing Customer,1,Single,$40K - $60K,Blue,0,8748.0,Post-Graduate
Existing Customer,2,Divorced,$40K - $60K,Blue,0,5608.0,College
Existing Customer,4,Married,$80K - $120K,Blue,0,34516.0,College
Existing Customer,1,Single,Less than $40K,Blue,0,3236.0,High School
Existing Customer,2,Single,Less than $40K,Blue,0,2736.0,Graduate
Existing Customer,4,Single,Less than $40K,Blue,0,5195.0,Uneducated
Existing Customer,5,Single,$120K +,Silver,0,34516.0,Graduate
Existing Customer,3,Married,$40K - $60K,Blue,0,6327.0,High School
Existing Customer,2,Unknown,$80K - $120K,Blue,0,4728.0,Uneducated
Existing Customer,1,Single,$80K - $120K,Blue,0,34516.0,Graduate
Existing Customer,1,Single,$120K +,Blue,0,6276.0,Uneducated
Existing Customer,2,Single,$80K - $120K,Blue,0,13430.0,College
Existing Customer,1,Single,$60K - $80K,Blue,0,2796.0,Post-Graduate
Existing Customer,2,Married,$40K - $60K,Blue,0,2457.0,Graduate
Existing Customer,1,Single,Less than $40K,Blue,0,7075.0,High School
Existing Customer,2,Married,$80K - $120K,Blue,0,12386.0,High School
Existing Customer,4,Single,$80K - $120K,Blue,0,32210.0,Graduate
Existing Customer,1,Single,$40K - $60K,Blue,0,2136.0,High School
Existing Customer,2,Single,$80K - $120K,Blue,0,10851.0,Doctorate
Existing Customer,1,Divorced,$120K +,Blue,0,2717.0,Doctorate
Existing Customer,2,Single,Unknown,Blue,0,3578.0,High School
Existing Customer,1,Single,$60K - $80K,Blue,0,10698.0,Uneducated
Existing Customer,1,Divorced,Less than $40K,Blue,0,4668.0,Post-Graduate
Existing Customer,3,Divorced,Unknown,Blue,0,6772.0,Uneducated
Existing Customer,1,Single,$80K - $120K,Blue,0,10696.0,Uneducated
Existing Customer,3,Single,$80K - $120K,Blue,0,11851.0,Unknown
Existing Customer,2,Single,$40K - $60K,Blue,0,11558.0,High School
Existing Customer,3,Unknown,$60K - $80K,Blue,0,9551.0,Graduate
Existing Customer,2,Unknown,$80K - $120K,Blue,0,29923.0,Unknown
Attrited Customer,3,Unknown,Less than $40K,Blue,0,1438.3,Post-Graduate
Existing Customer,3,Single,$120K +,Blue,0,34516.0,High School
Existing Customer,0,Single,$80K - $120K,Blue,0,9033.0,Uneducated
Attrited Customer,3,Married,Less than $40K,Blue,0,3675.0,High School
Existing Customer,2,Married,$80K - $120K,Blue,0,9183.0,Post-Graduate
Existing Customer,4,Married,Less than $40K,Blue,0,7924.0,Post-Graduate
Existing Customer,3,Single,Less than $40K,Blue,0,5383.0,Uneducated
Existing Customer,3,Single,$40K - $60K,Silver,0,21425.0,Doctorate
Existing Customer,3,Unknown,$80K - $120K,Blue,0,32866.0,Post-Graduate
Existing Customer,3,Single,Less than $40K,Blue,0,1438.3,Unknown
Existing Customer,1,Single,$40K - $60K,Blue,0,10467.0,Graduate
Existing Customer,2,Single,$120K +,Blue,0,12856.0,Graduate
Attrited Customer,0,Single,$40K - $60K,Blue,0,9721.0,Unknown
Attrited Customer,5,Married,Less than $40K,Blue,0,3981.0,Doctorate
Existing Customer,4,Single,Less than $40K,Blue,0,7587.0,Graduate
Existing Customer,3,Single,$40K - $60K,Blue,0,3417.0,Graduate
Existing Customer,2,Single,Unknown,Blue,0,8012.0,High School
Attrited Customer,0,Single,Less than $40K,Blue,0,3812.0,College
Existing Customer,3,Married,$80K - $120K,Blue,0,21378.0,High School
Existing Customer,1,Single,Less than $40K,Silver,0,12873.0,College
Existing Customer,3,Single,$60K - $80K,Blue,0,20229.0,Graduate
Existing Customer,2,Single,Less than $40K,Blue,0,5387.0,Unknown
Existing Customer,3,Unknown,$80K - $120K,Blue,0,16546.0,Graduate
Existing Customer,3,Married,$40K - $60K,Blue,0,11191.0,Uneducated
Existing Customer,3,Divorced,$60K - $80K,Blue,0,17576.0,High School
Existing Customer,1,Single,Less than $40K,Blue,0,4182.0,College
Existing Customer,0,Single,$40K - $60K,Blue,0,10271.0,Uneducated
Existing Customer,3,Single,Less than $40K,Blue,0,1647.0,High School
Existing Customer,1,Single,Less than $40K,Blue,0,1560.0,Unknown
Existing Customer,5,Single,$60K - $80K,Blue,0,1659.0,College
Existing Customer,1,Single,$120K +,Blue,0,22487.0,High School
Existing Customer,0,Unknown,Less than $40K,Blue,0,5403.0,Uneducated
Existing Customer,1,Single,$40K - $60K,Blue,0,4717.0,Graduate
Existing Customer,2,Single,$60K - $80K,Blue,0,5180.0,Graduate
Attrited Customer,2,Single,$80K - $120K,Blue,0,4915.0,Graduate
Existing Customer,4,Married,$80K - $120K,Blue,0,12154.0,Graduate
Existing Customer,4,Married,$60K - $80K,Blue,0,3258.0,High School
Existing Customer,5,Unknown,Unknown,Blue,0,13349.0,College
Attrited Customer,4,Single,$120K +,Silver,0,34516.0,High School
Existing Customer,4,Single,$80K - $120K,Blue,0,31458.0,Graduate
Existing Customer,4,Married,Less than $40K,Blue,0,1438.3,High School
Existing Customer,4,Married,Less than $40K,Silver,0,10961.0,Graduate
Existing Customer,2,Unknown,$60K - $80K,Blue,0,8904.0,High School
Existing Customer,4,Married,$40K - $60K,Blue,0,2498.0,College
Existing Customer,3,Unknown,$80K - $120K,Blue,0,16105.0,High School
Existing Customer,3,Unknown,Unknown,Silver,0,34516.0,Graduate
Existing Customer,3,Unknown,Unknown,Blue,0,2222.0,High School
Existing Customer,4,Married,Unknown,Blue,0,16815.0,Post-Graduate
Attrited Customer,3,Married,Unknown,Blue,0,11538.0,Graduate
Attrited Customer,2,Divorced,$40K - $60K,Blue,0,9569.0,Graduate
Existing Customer,2,Married,$80K - $120K,Blue,0,3340.0,High School
Existing Customer,2,Married,$80K - $120K,Blue,0,3654.0,High School
Existing Customer,2,Married,$40K - $60K,Blue,0,10541.0,Unknown
Existing Customer,4,Single,$120K +,Silver,0,34516.0,Uneducated
Existing Customer,4,Single,Unknown,Silver,0,34516.0,College
Existing Customer,2,Single,$80K - $120K,Blue,0,1613.0,Unknown
Attrited Customer,3,Single,$80K - $120K,Blue,0,1438.3,High School
Existing Customer,2,Married,Unknown,Blue,0,13126.0,Graduate
Existing Customer,4,Divorced,$40K - $60K,Blue,0,1922.0,Unknown
Existing Customer,3,Unknown,Less than $40K,Silver,0,14521.0,Graduate
Attrited Customer,0,Single,Less than $40K,Blue,0,1931.0,College
Existing Customer,3,Single,$40K - $60K,Blue,0,8513.0,Doctorate
Existing Customer,1,Single,$40K - $60K,Blue,0,2421.0,Graduate
Existing Customer,5,Married,Less than $40K,Blue,0,1478.0,Graduate
Existing Customer,1,Single,$60K - $80K,Blue,0,2466.0,Unknown
Existing Customer,2,Divorced,Less than $40K,Blue,0,2501.0,Unknown
Existing Customer,3,Single,$60K - $80K,Blue,0,13602.0,Graduate
Existing Customer,3,Single,Less than $40K,Blue,0,3094.0,Doctorate
Existing Customer,2,Married,Less than $40K,Blue,0,2485.0,Unknown
Existing Customer,1,Married,$80K - $120K,Blue,0,14817.0,High School
Existing Customer,3,Married,$80K - $120K,Blue,0,13824.0,Unknown
Existing Customer,4,Single,Less than $40K,Blue,0,1438.3,High School
Existing Customer,0,Married,$60K - $80K,Blue,0,3797.0,Graduate
Existing Customer,1,Single,Less than $40K,Blue,0,6189.0,Graduate
Existing Customer,4,Married,$60K - $80K,Blue,0,22956.0,Doctorate
Existing Customer,1,Married,$40K - $60K,Blue,0,3943.0,Graduate
Existing Customer,2,Divorced,$120K +,Blue,0,5569.0,Graduate
Existing Customer,1,Married,$80K - $120K,Blue,0,2418.0,Graduate
Existing Customer,4,Single,Less than $40K,Blue,0,1963.0,Uneducated
Existing Customer,2,Unknown,Unknown,Blue,0,7966.0,Post-Graduate
Existing Customer,3,Married,Less than $40K,Blue,0,7742.0,High School
Existing Customer,0,Single,Less than $40K,Blue,0,2074.0,High School
Attrited Customer,3,Divorced,$40K - $60K,Blue,0,4948.0,Graduate
Existing Customer,1,Married,$60K - $80K,Blue,0,4988.0,Graduate
Existing Customer,1,Single,$60K - $80K,Silver,0,28701.0,Uneducated
Existing Customer,0,Single,$40K - $60K,Blue,0,6607.0,Unknown
Existing Customer,5,Divorced,$60K - $80K,Blue,0,16034.0,High School
Existing Customer,3,Divorced,$60K - $80K,Blue,0,24149.0,College
Existing Customer,2,Unknown,$40K - $60K,Silver,0,16903.0,Graduate
Existing Customer,3,Married,$60K - $80K,Blue,0,1438.3,High School
Attrited Customer,5,Single,$60K - $80K,Blue,0,24657.0,College
Attrited Customer,3,Single,$40K - $60K,Blue,0,5026.0,Doctorate
Existing Customer,1,Single,Unknown,Blue,0,9352.0,College
Existing Customer,2,Single,$60K - $80K,Blue,0,4939.0,Unknown
Attrited Customer,3,Married,$40K - $60K,Blue,0,9502.0,Graduate
Attrited Customer,0,Single,Less than $40K,Blue,0,2936.0,Graduate
Existing Customer,2,Single,$80K - $120K,Blue,0,22855.0,Graduate
Existing Customer,3,Married,$40K - $60K,Blue,0,6602.0,Unknown
Attrited Customer,3,Married,$80K - $120K,Blue,0,3728.0,Uneducated
Existing Customer,4,Single,$60K - $80K,Blue,0,2021.0,College
Existing Customer,2,Married,$40K - $60K,Blue,0,2255.0,Graduate
Existing Customer,2,Single,Less than $40K,Gold,0,15704.0,Graduate
Existing Customer,2,Married,$60K - $80K,Blue,0,5746.0,Graduate
Existing Customer,3,Single,$40K - $60K,Blue,0,8436.0,Post-Graduate
Attrited Customer,1,Married,$40K - $60K,Blue,0,1438.3,Graduate
Existing Customer,3,Single,Less than $40K,Blue,0,8340.0,Unknown
Existing Customer,3,Unknown,$80K - $120K,Blue,0,15108.0,Graduate
Existing Customer,3,Single,$40K - $60K,Silver,0,15104.0,Graduate
Existing Customer,1,Married,Less than $40K,Blue,0,2490.0,Graduate
Existing Customer,1,Married,Less than $40K,Blue,0,2009.0,Uneducated
Attrited Customer,2,Single,$120K +,Blue,0,31668.0,College
Existing Customer,4,Married,$60K - $80K,Blue,0,5735.0,Graduate
Existing Customer,3,Unknown,$80K - $120K,Blue,0,7633.0,Graduate
Existing Customer,3,Single,$60K - $80K,Blue,0,23642.0,Graduate
Existing Customer,3,Married,$40K - $60K,Blue,0,6698.0,Graduate
Existing Customer,2,Single,Less than $40K,Blue,0,1438.3,High School
Existing Customer,3,Single,Less than $40K,Blue,0,1438.3,College
Existing Customer,3,Single,Less than $40K,Blue,0,2563.0,High School
Existing Customer,1,Single,$40K - $60K,Silver,0,17814.0,High School
Existing Customer,2,Single,Unknown,Blue,0,7738.0,Graduate
Attrited Customer,0,Single,$120K +,Blue,0,13114.0,Unknown
Existing Customer,2,Married,$120K +,Blue,0,34516.0,Graduate
Existing Customer,3,Single,Unknown,Blue,0,17345.0,High School
Existing Customer,2,Single,$120K +,Blue,0,8706.0,Graduate
Existing Customer,3,Single,$60K - $80K,Blue,0,19272.0,Doctorate
Existing Customer,3,Married,Unknown,Blue,0,4798.0,High School
Attrited Customer,3,Single,$60K - $80K,Blue,0,12254.0,Doctorate
Existing Customer,3,Married,$80K - $120K,Blue,0,9549.0,Uneducated
Existing Customer,2,Divorced,Less than $40K,Silver,0,11568.0,High School
Existing Customer,3,Married,Less than $40K,Blue,0,6197.0,Post-Graduate
Existing Customer,3,Married,$80K - $120K,Silver,0,34516.0,High School
Existing Customer,2,Married,$40K - $60K,Blue,0,5137.0,Uneducated
Existing Customer,4,Single,$80K - $120K,Blue,0,1791.0,Unknown
Existing Customer,0,Single,Less than $40K,Blue,0,7238.0,Unknown
Existing Customer,3,Married,$80K - $120K,Blue,0,4514.0,High School
Existing Customer,4,Married,Unknown,Blue,0,5366.0,College
Existing Customer,3,Divorced,$60K - $80K,Silver,0,29812.0,College
Existing Customer,2,Married,$40K - $60K,Blue,0,9559.0,High School
Existing Customer,2,Married,Less than $40K,Blue,0,8353.0,Uneducated
Existing Customer,5,Married,Less than $40K,Blue,0,5455.0,College
Existing Customer,1,Unknown,Less than $40K,Blue,0,9899.0,High School
Existing Customer,4,Single,$40K - $60K,Silver,0,15578.0,High School
Existing Customer,1,Married,Unknown,Blue,0,15641.0,College
Existing Customer,4,Married,Less than $40K,Blue,0,3504.0,Unknown
Existing Customer,1,Divorced,$80K - $120K,Blue,0,18432.0,Graduate
Existing Customer,4,Single,$60K - $80K,Blue,0,2369.0,Unknown
Attrited Customer,0,Single,$40K - $60K,Blue,0,10882.0,Graduate
Existing Customer,3,Unknown,$40K - $60K,Blue,0,3509.0,Graduate
Existing Customer,1,Single,Less than $40K,Blue,0,2469.0,Graduate
Existing Customer,3,Married,Less than $40K,Silver,0,14335.0,Graduate
Existing Customer,3,Single,$40K - $60K,Blue,0,4005.0,High School
Existing Customer,4,Single,Less than $40K,Blue,0,1976.0,Uneducated
Attrited Customer,5,Married,Less than $40K,Blue,0,3664.0,Graduate
Existing Customer,2,Married,Less than $40K,Blue,0,3734.0,Graduate
Existing Customer,2,Single,$40K - $60K,Blue,0,6033.0,High School
Existing Customer,3,Married,$80K - $120K,Blue,0,4531.0,High School
Existing Customer,3,Unknown,Less than $40K,Blue,0,6245.0,High School
Existing Customer,5,Single,$80K - $120K,Silver,0,34516.0,Unknown
Existing Customer,5,Married,$60K - $80K,Blue,0,11880.0,Graduate
Existing Customer,2,Married,Less than $40K,Blue,0,4188.0,Uneducated
Existing Customer,2,Single,Less than $40K,Blue,0,9344.0,High School
Existing Customer,3,Married,$80K - $120K,Blue,0,24126.0,High School
Existing Customer,5,Unknown,$120K +,Blue,0,34516.0,Uneducated
Existing Customer,0,Single,Less than $40K,Blue,0,2295.0,College
Attrited Customer,3,Married,$40K - $60K,Blue,0,5496.0,High School
Attrited Customer,2,Single,$80K - $120K,Blue,0,12342.0,Uneducated
Existing Customer,1,Unknown,Less than $40K,Blue,0,1928.0,College
Existing Customer,1,Single,$60K - $80K,Blue,0,12814.0,Uneducated
Existing Customer,2,Married,Less than $40K,Blue,0,5242.0,High School
Attrited Customer,3,Married,$60K - $80K,Blue,0,8808.0,High School
Existing Customer,3,Single,Less than $40K,Blue,0,4469.0,High School
Existing Customer,1,Married,$80K - $120K,Blue,0,8031.0,Graduate
Existing Customer,4,Unknown,$60K - $80K,Blue,0,9728.0,Graduate
Existing Customer,5,Married,$40K - $60K,Blue,0,4748.0,Graduate
Existing Customer,2,Single,$80K - $120K,Blue,0,19999.0,Doctorate
Existing Customer,2,Divorced,$40K - $60K,Blue,0,6331.0,Graduate
Existing Customer,2,Single,$40K - $60K,Blue,0,9662.0,College
Attrited Customer,2,Married,Less than $40K,Blue,0,1693.0,High School
Existing Customer,3,Married,Less than $40K,Blue,0,2964.0,Graduate
Existing Customer,2,Single,Less than $40K,Blue,0,5483.0,Unknown
Attrited Customer,3,Married,$60K - $80K,Blue,0,15186.0,High School
Existing Customer,3,Married,$80K - $120K,Blue,0,33408.0,High School
Existing Customer,2,Married,Less than $40K,Blue,0,3125.0,High School
Existing Customer,3,Single,$60K - $80K,Blue,0,2934.0,Uneducated
Existing Customer,3,Single,$120K +,Blue,0,34516.0,Graduate
Attrited Customer,1,Single,$40K - $60K,Blue,0,5349.0,Graduate
Existing Customer,3,Single,$80K - $120K,Blue,0,9810.0,Unknown
Existing Customer,4,Married,$120K +,Blue,0,7084.0,College
Existing Customer,2,Single,Less than $40K,Blue,0,3537.0,College
Existing Customer,5,Single,Less than $40K,Blue,0,8896.0,High School
Existing Customer,3,Divorced,$80K - $120K,Blue,0,30733.0,High School
Existing Customer,0,Married,$60K - $80K,Blue,0,10177.0,Uneducated
Existing Customer,3,Married,Less than $40K,Blue,0,6848.0,Uneducated
Existing Customer,1,Married,$60K - $80K,Blue,0,17165.0,Graduate
Existing Customer,3,Married,$80K - $120K,Blue,0,20274.0,Unknown
Existing Customer,1,Divorced,$60K - $80K,Blue,0,19939.0,Graduate
Existing Customer,3,Single,$120K +,Blue,0,3378.0,Graduate
Existing Customer,2,Married,$80K - $120K,Blue,0,9773.0,Unknown
Existing Customer,1,Married,Unknown,Blue,0,3668.0,Unknown
Existing Customer,0,Single,Less than $40K,Blue,0,3196.0,High School
Attrited Customer,3,Single,$80K - $120K,Silver,0,34516.0,Graduate
Existing Customer,2,Single,Less than $40K,Blue,0,7030.0,Unknown
Attrited Customer,5,Married,$80K - $120K,Blue,0,9410.0,Graduate
Attrited Customer,2,Single,$120K +,Blue,0,34516.0,Doctorate
Existing Customer,0,Married,Less than $40K,Blue,0,4096.0,High School
Existing Customer,2,Married,Unknown,Blue,0,7210.0,Graduate
Existing Customer,2,Single,$80K - $120K,Blue,0,8026.0,College
Existing Customer,3,Unknown,Unknown,Blue,0,18064.0,Doctorate
Existing Customer,3,Single,Less than $40K,Blue,0,5596.0,Doctorate
